member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
~~~~~~103M100799~Single Glass Coaster~~Leisure~Leisure/Coasters~GLASS & DRINKWARE | COASTERS~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Imitation Etch~~~~~~~Item + Imitation Etch~1 Position~1 Colour~Imitation Etch~~~~~100~4.07~250~3.85~500~3.66~1000~3.60~2500~3.04~~~~~~~Set Up Charges~0.4~50~~~~~~~~~~~~~
~~~~~~103M100799~Single Glass Coaster~~Leisure~Leisure/Coasters~GLASS & DRINKWARE | COASTERS~~~~~~~~~~~~~~~~~~~~Engraving~~~~~~~Item + 1 Position Engraving~1 Position~1 Colour~Engraving~~~~~100~4.76~250~4.52~500~4.31~1000~3.93~2500~3.60~~~~~~~Set Up Charges~0.8~50~~~~~~~~~~~~~
~~~~~~103M100799~Single Glass Coaster~~Leisure~Leisure/Coasters~GLASS & DRINKWARE | COASTERS~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Direct Digital~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital~~~~~100~4.76~250~4.52~500~4.31~1000~3.93~2500~3.60~~~~~~~Set Up Charges~0.8~50~~~~~~~~~~~~~
~~~~~~103M107680~Single Wine Tote~~Bags~Bags/Duffle Bags~BAGS | WINE CARRIERS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~100~5.28~250~5.02~500~4.79~1000~4.38~2500~4.01~~~~~~~Set Up Charges~0.3~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109747
~~~~~~103M107680~Single Wine Tote~~Bags~Bags/Duffle Bags~BAGS | WINE CARRIERS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Direct Digital ~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital ~~~~~100~7.35~250~6.79~500~6.73~1000~6.18~2500~5.68~~~~~~~Set Up Charges~1.5~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/100245
~~~~~~103M109115~Skynet 5 Panel Mesh Cap~~Headwear~Headwear/Caps~CAPS & HATS | PANEL CAPS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Screen Printed~~~~~~~Item + 1 Colour Screen Print (1 colour) ~1 Position~1 Colour~Screen Printed~~~~~25~3.79~50~3.72~100~3.65~250~3.45~500~3.27~~~~~~~Set Up Charges~0.3~50~~~~~~~~~~~~~
~~~~~~103M109115~Skynet 5 Panel Mesh Cap~~Headwear~Headwear/Caps~CAPS & HATS | PANEL CAPS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Digital Transfer~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Digital Transfer~~~~~25~5.00~50~4.93~100~4.86~250~4.62~500~4.40~~~~~~~Set Up Charges~1~50~~~~~~~~~~~~~
~~~~~~103M109988~Skyro Inverted Umbrella~~Leisure~Leisure/Umbrellas~UMBRELLAS | CORPORATE UMBRELLA~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Screen Print~~~~~~~Item + 1 Colour Screen Print (1 colour) Per Panel~1 Position~1 Colour~Screen Print~~~~~25~24.05~50~22.67~100~21.45~250~19.44~500~17.64~~~~~~~Set Up Charges~1~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109340
~~~~~~103M109988~Skyro Inverted Umbrella~~Leisure~Leisure/Umbrellas~UMBRELLAS | CORPORATE UMBRELLA~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Digital Transfer~~~~~~~Item + 1 Digital (Full Colour) Per Panel~1 Position~Full Colour~Digital Transfer~~~~~25~26.30~50~24.83~100~23.55~250~21.38~500~19.44~~~~~~~Set Up Charges~2.3~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109338
~~~~~~103M109344~Sleep Set~~World Source~World Source/Travel~TRAVEL | ACCESSORIES~~~No~Travel kit which contains a set of ear plugs and a padded eye mask in a clear zip lock pouch. A lead time of 10-15 working days applies to this product.~~~~Pouch - W 203mm x H 114mm. ~Loose packed. ~109344-0.jpg~~~~~~~~~~Pad Print~Pad Print 139mmx 57mm (two colour max).~~~~~~Item + 1 Colour Pad Print (1 Colour)~1 Position~1 Colour~Pad Print~~~250~~250~3.98~500~3.66~1000~3.56~2500~3.03~5000~3.00~~~~~~~Set Up Charges~0~70~~Additional Pos/Col (2 colour max)~0.27~~~~~~~~~~
~~~~~~103M109293~Slide Ear Buds~~World Source~World Source/Stylus Pens~TECHNOLOGY | HEADPHONES & EARBUDS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~100~4.98~250~4.20~500~3.87~1000~3.77~2500~3.21~~~~~~~Set Up Charges~0~70~~~~~~~~~~~~~
~~~~~~103M109293~Slide Ear Buds~~World Source~World Source/Stylus Pens~TECHNOLOGY | HEADPHONES & EARBUDS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Direct Digital~~~~~~~Item + 1 Digital (Full Colour)~1 Position~Full Colour~Direct Digital~~~~~100~5.54~250~4.73~500~4.39~1000~3.98~2500~3.65~~~~~~~Set Up Charges~0.32~70~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109746
~~~~~~103M109725~Slim Bottle Opener~~World Source~World Source/Key Rings~KEYRINGS | BOTTLE OPENERS~~~No~Plastic key ring bottle opener with a very large branding area and a metal plate for added strength. A lead time of 10-15 working days applies to this product.~~~~W 19mm x H 63mm. ~Loose packed. ~109725-0.jpg~~~~~~~~~~Pad Print~Pad Print 6mm x 25mm (two colour max).~~~~~~Item + 1 Colour Pad Print (1 Colour)~1 Position~1 Colour~Pad Print~~~250~~250~1.35~500~1.14~1000~1.00~2500~0.90~5000~0.82~~~~~~~Set Up Charges~0~50~~Additional Colour (2 colour max)~0.27~~~~~~~~~~
~~~~~~103M109671~Slim Key Light~~World Source~World Source/Key Rings~KEYRINGS | TORCH~~~No~Low profile torch shaped key ring with a powerful LED light. Uses button cell batteries which are included. A lead time of 10-15 working days applies to this product.~~~~W 76mm x H 32mm. ~Loose packed. ~109671-0.jpg~~~~~~~~~~Pad Print~Pad Print 28mm x 12.5mm (two colour max).~~~~~~Item + 1 Colour Pad Print (1 Colour)~1 Position~1 Colour~Pad Print~~~250~~250~2.56~500~2.27~1000~2.10~2500~1.88~5000~1.74~~~~~~~Set Up Charges~0~70~~Additional Colour (2 colour max)~0.27~~~~~~~~~~http://www.trendscollection.co.nz/item/100306
~~~~~~103M107188~Slinger Tote Bag~~Bags~Bags/Tote Bags~BAGS | TOTE BAGS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~100~2.75~250~2.66~500~2.48~1000~2.32~2500~2.08~~~~~~~Set Up Charges~0.3~50~~~~~~~~~~~~~
~~~~~~103M107188~Slinger Tote Bag~~Bags~Bags/Tote Bags~BAGS | TOTE BAGS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Direct Digital ~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital ~~~~~100~6.21~250~5.90~500~5.63~1000~5.14~2500~4.71~~~~~~~Set Up Charges~2.3~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109421
~~~~~~103M108046~Small Counter Mat~~Promotion~Promotion/Bar Mats~GLASS & DRINKWARE | COASTERS~~~No~Small counter mat that is ideal for point of sale advertising in all retail locations including bars and restaurants etc. The low profile rubber base will not slip or slide and the anti pilling polyester surface is absorbent. Can be washed and reused many times without harming the vibrant full colour printing. Product life will be increased with machine washing instead of using dishwashers.~~~~L 440mm x W 250mm.~Loose packed.~108046-0.jpg~~~Black~~~~~~~Sublimation Print~Sublimation Print 400mm x 210mm plus bleed if required.~~~~~~Sublimation Print~1 Position~1 Colour~Sublimation Print~~~10~~10~14.91~25~14.48~50~14.03~100~13.10~250~12.26~~~~~~~Set Up Charges~0~50~~~0~~~~~~~~~~
~~~~~~103M100186~Small Flyer~~Promotion~Promotion/Promotion~GAMES & TOYS | FLYERS~~~No~Small recreational flying disc with a very prominent branding area.~~~~Dia 145mm x 19mm.~Loose packed.~100186-0.jpg~~~White|Yellow|Orange|Red|Green|Blue|Black~~~~~~~Screen Print~Screen Print 90mm circle (one colour).|Direct Digital 100mm Circle.~~~~~~Item + 1 Colour Screen Print (1 colour)~1 Position~1 Colour~Screen Print~~~250~~250~1.63~500~1.59~1000~1.50~2500~1.42~5000~0.91~~~~~~~Set Up Charges~0.25~50~~~~~~~~~~~~~
~~~~~~103M100186~Small Flyer~~Promotion~Promotion/Promotion~GAMES & TOYS | FLYERS~~~No~Small recreational flying disc with a very prominent branding area.~~~~Dia 145mm x 19mm.~Loose packed.~100186-0.jpg~~~White|Yellow|Orange|Red|Green|Blue|Black~~~~~~~Screen Print~Screen Print 90mm circle (one colour).|Direct Digital 100mm Circle.~~~~~~Item + 2 Colour Screen Print (2 colour)~1 Position~2 Colour~Screen Print~~~250~~250~2.06~500~1.95~1000~1.85~2500~1.69~5000~0.91~~~~~~~Set Up Charges~0.5~50~~~~~~~~~~~~~
~~~~~~103M100186~Small Flyer~~Promotion~Promotion/Promotion~GAMES & TOYS | FLYERS~~~No~Small recreational flying disc with a very prominent branding area.~~~~Dia 145mm x 19mm.~Loose packed.~100186-0.jpg~~~White|Yellow|Orange|Red|Green|Blue|Black~~~~~~~Screen Print~Screen Print 90mm circle (one colour).|Direct Digital 100mm Circle.~~~~~~Item + 3 Colour Screen Print (3 colour)~1 Position~3 Colour~Screen Print~~~250~~250~2.49~500~2.37~1000~2.26~2500~2.06~5000~0.91~~~~~~~Set Up Charges~0.75~50~~~~~~~~~~~~~
~~~~~~103M100186~Small Flyer~~Promotion~Promotion/Promotion~GAMES & TOYS | FLYERS~~~No~Small recreational flying disc with a very prominent branding area.~~~~Dia 145mm x 19mm.~Loose packed.~100186-0.jpg~~~White|Yellow|Orange|Red|Green|Blue|Black~~~~~~~Screen Print~Screen Print 90mm circle (one colour).|Direct Digital 100mm Circle.~~~~~~Item + 4 Colour Screen Print (4 colour)~1 Position~4 Colour~Screen Print~~~250~~250~2.92~500~2.78~1000~2.66~2500~2.44~5000~0.91~~~~~~~Set Up Charges~1~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109452
~~~~~~103M100186~Small Flyer~~Promotion~Promotion/Promotion~GAMES & TOYS | FLYERS~~~No~Small recreational flying disc with a very prominent branding area.~~~~Dia 145mm x 19mm.~Loose packed.~100186-0.jpg~~~White|Yellow|Orange|Red|Green|Blue|Black~~~~~~~Direct Digital~Screen Print 90mm circle (one colour).|Direct Digital 100mm Circle.~~~~~~Item + Full Colour Direct Digital (Full colour)~1 Position~Full Colour~Direct Digital~~~250~~250~3.65~500~3.50~1000~3.47~2500~2.96~5000~2.93~~~~~~~Set Up Charges~1~50~~~~~~~~~~~~~
~~~~~~103M100724~Small Portfolio~~Business~Business/Portfolios~STATIONERY | COMPENDIUMS~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour)~1 Position~1 Colour~Pad Print~~~~~250~7.24~500~7.10~1000~6.44~2500~5.86~5000~5.74~~~~~~~Set Up Charges~0.6~50~~~~~~~~~~~~~
~~~~~~103M100724~Small Portfolio~~Business~Business/Portfolios~STATIONERY | COMPENDIUMS~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Direct Digital~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital~~~~~250~9.50~500~8.67~1000~7.93~2500~7.81~5000~7.68~~~~~~~Set Up Charges~2~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/108491
~~~~~~103M100724~Small Portfolio~~Business~Business/Portfolios~STATIONERY | COMPENDIUMS~~~~~~~~~~~~~~~~~~~~Engraving~~~~~~~Item + 1 Position Engraving~1 Position~1 Colour~Engraving~~~~~250~7.89~500~7.74~1000~7.04~2500~6.42~5000~6.29~~~~~~~Set Up Charges~1~50~~~~~~~~~~~~~
~~~~~~103M107752~Smart Phone Pouch~~Technology~Technology/Tech Accessories~TECHNOLOGY | PHONE WALLETS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~250~1.19~500~1.18~1000~1.12~2500~1.06~5000~0.97~~~~~~~Set Up Charges~0.2~50~~~~~~~~~~~~~
~~~~~~103M107828~Snap Bluetooth Selfie Stick~~Technology~Technology/Tech Accessories~TECHNOLOGY | ACCESSORIES~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~10~20.83~25~20.29~100~18.42~250~16.61~500~15.00~~~~~~~Set Up Charges~0.5~50~~~~~~~~~~~~~
~~~~~~103M109565~Snap Notebook and Essentials - Large~~World Source~World Source/Notes & Flags~STATIONERY | STICKY NOTES~~~No~Large note book with 70 unlined pages and a secure dome closure. Also has an adhesive flag pad with five different coloured flags, a pad of adhesive note paper and a pen with a cardboard barrel. A lead time of 10-15 working days applies to this product.~~~~W 146mm x H 209mm. ~Loose packed. ~109565-0.jpg~~~~~~~~~~Pad Print~Pad Print 63mm x 76mm (two colour max).~~~~~~Item + 1 Colour Pad Print (1 Colour)~1 Position~1 Colour~Pad Print~~~100~~100~10.43~250~9.52~500~8.64~1000~7.94~2500~7.90~~~~~~~Set Up Charges~0~50~~Additional Colour (2 colour max)~0.27~~~~~~~~~~
~~~~~~103M109564~Snap Notebook and Essentials - Small~~World Source~World Source/Notes & Flags~STATIONERY | STICKY NOTES~~~No~Small note book with 50 unlined pages and a secure dome closure. Also has an adhesive flag pad with five different coloured flags and a pen with a cardboard barrel. A lead time of 10-15 working days applies to this product.~~~~W 101mm x H 152mm. ~Loose packed. ~109564-0.jpg~~~~~~~~~~Pad Print~Pad Print 38mm x 51mm (two colour max).~~~~~~Item + 1 Colour Pad Print (1 Colour)~1 Position~1 Colour~Pad Print~~~100~~100~6.70~250~5.85~500~5.47~1000~4.98~2500~4.58~~~~~~~Set Up Charges~0~50~~Additional Colour (2 colour max)~0.27~~~~~~~~~~
~~~~~~103M102186~Snappy Bottle Opener Key Ring~~Key Rings~Key Rings/Bottle Openers~KEYRINGS |  BOTTLE OPENER KEYRINGS~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour)~1 Position~1 Colour~Pad Print~~~~~250~0.85~500~0.83~1000~0.81~2500~0.74~5000~0.73~~~~~~~Set Up Charges~0.14~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/100306
~~~~~~103M102186~Snappy Bottle Opener Key Ring~~Key Rings~Key Rings/Bottle Openers~KEYRINGS |  BOTTLE OPENER KEYRINGS~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Direct Digital~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital~~~~~250~1.21~500~1.19~1000~1.13~2500~1.08~5000~0.99~~~~~~~Set Up Charges~0.35~50~~~~~~~~~~~~~
~~~~~~103M108226~Snook Card Holder~~Promotion~Promotion/Promotion~STATIONERY | BUSINESS CARD HOLDERS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~100~1.75~250~1.68~500~1.61~1000~1.48~2500~1.37~~~~~~~Set Up Charges~0.15~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109621
~~~~~~103M108226~Snook Card Holder~~Promotion~Promotion/Promotion~STATIONERY | BUSINESS CARD HOLDERS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Direct Digital ~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital ~~~~~100~2.01~250~1.94~500~1.80~1000~1.68~2500~1.50~~~~~~~Set Up Charges~0.3~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109579
~~~~~~103M109349~Soft Touch Luggage Tag~~World Source~World Source/Travel~TRAVEL | LUGGAGE TAGS~~~No~Soft touch luggage tag with an adjustable strap and address card. A lead time of 10-15 working days applies to this product.~~~~W 114mm x H 70mm. ~Loose packed. ~109349-0.jpg~~~~~~~~~~Pad Print~Pad Print 70mm x 38mm (one colour).~~~~~~Item + 1 Colour Pad Print (1 Colour)~1 Position~1 Colour~Pad Print~~~100~~100~5.22~250~4.43~500~4.10~1000~4.00~2500~3.40~~~~~~~Set Up Charges~0~70~~~0~~~~~~~~~~
~~~~~~103M107762~Soft Touch Phone Cover Series~~Technology~Technology/Phone Cases~TECHNOLOGY | CASES~~~No~Series of soft touch plastic smart phone covers. All models can be ordered together and only one setup charge will apply to each order. Covers for smart phones not currently in stock may be available on indent and the series will be updated as new models become available. Models available ex-stock: Galaxy S3, Galaxy S4, Galaxy S4 Mini, Galaxy S5, Galaxy S5 Mini, Galaxy 6, Galaxy 6 Edge, iPhone 4, iPhone 5, iPhone 6, iPhone 6 Plus.~~~~Dimensions are variable.~Loose packed.~107762-0.jpg~~~White|Black~~~~~~~Sublimation Print~Sublimation Print Please refer to template.~~~~~~Item + Full Colour Print~1 Position~Full Colour~Sublimation Print~~~50~~50~8.48~100~8.22~250~7.42~500~7.18~1000~6.43~~~~~~~Set Up Charges~0~50~~~0~~~~~~~~~~http://www.trendscollection.co.nz/item/109298
~~~~~~103M107660~Soho Messenger Bag~~Bags~Bags/Duffle Bags~BAGS | MESSENGER BAGS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~50~9.17~100~8.58~250~8.06~500~7.82~1000~7.03~~~~~~~Set Up Charges~0.4~50~~~~~~~~~~~~~
~~~~~~103M107660~Soho Messenger Bag~~Bags~Bags/Duffle Bags~BAGS | MESSENGER BAGS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Direct Digital ~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital ~~~~~50~12.46~100~11.75~250~11.13~500~10.09~1000~9.17~~~~~~~Set Up Charges~2.3~50~~~~~~~~~~~~~
~~~~~~103M107660~Soho Messenger Bag~~Bags~Bags/Duffle Bags~BAGS | MESSENGER BAGS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Embroidery~~~~~~~Item + 1 Position Embroidery~1 Position~1 Colour~Embroidery~~~~~50~13.67~100~12.92~250~12.26~500~11.14~1000~10.14~~~~~~~Set Up Charges~3~50~~~~~~~~~~~~~
~~~~~~103M108630~Sol 800mAh Travel Charger~~Technology~Technology/Power Banks~TECHNOLOGY | POWER BANKS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~10~52.02~25~49.25~50~46.82~100~42.63~250~38.88~~~~~~~Set Up Charges~0.8~50~~~~~~~~~~~~~
~~~~~~103M108630~Sol 800mAh Travel Charger~~Technology~Technology/Power Banks~TECHNOLOGY | POWER BANKS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Direct Digital ~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital ~~~~~10~52.71~25~49.92~50~47.47~100~43.23~250~39.43~~~~~~~Set Up Charges~1.2~50~~~~~~~~~~~~~
~~~~~~103M110519~Solano Screen Cleaner ~~Technology~Technology/Tech Accessories~TECHNOLOGY | ACCESSORIES~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~100~2.25~250~2.16~500~2.00~1000~1.85~2500~1.64~~~~~~~Set Up Charges~0.15~50~~~~~~~~~~~~~
~~~~~~103M110519~Solano Screen Cleaner ~~Technology~Technology/Tech Accessories~TECHNOLOGY | ACCESSORIES~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Direct Digital~~~~~~~Item + 1 Digital (Full Colour)~1 Position~Full Colour~Direct Digital~~~~~100~2.51~250~2.42~500~2.25~1000~2.10~2500~1.87~~~~~~~Set Up Charges~0.3~50~~~~~~~~~~~~~
