member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
372~~Headwear Stock Grace Collection Products Catalogue V47~~~~14MAH156~Glow~~~~Caps & Hats | Caps~~~NO~~~~Premium Cotton Twill~~~AH156.jpg~~~~White-Star, White-Flourish~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~16.95~50~14.79~100~13.75~250~13.06~~~~~~~~~~~75.00~~~~~~~~~~~~~
373~~Headwear Stock Grace Collection Products Catalogue V48~~~~14MAH158~Waffle Mesh Cap~~~~Caps & Hats | Caps~~~NO~~~~Waffle Mesh~~~AH158.jpg~~~~Silver, Navy, White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.49~50~11.33~100~10.42~250~9.84~~~~~~~~~~~75.00~~~~~~~~~~~~~
374~~Headwear Stock Grace Collection Products Catalogue V49~~~~14MAH159~Cazamataz Cap~~~~Caps & Hats | Caps~~~NO~~~~Premium Heathered Fabric with Comfort Mesh~~~AH159.jpg~~~~Navy, Marble, Black, Grey, Red, Royal~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~14.71~50~12.54~100~11.58~250~10.97~~~~~~~~~~~75.00~~~~~~~~~~~~~
375~~Headwear Stock Grace Collection Products Catalogue V50~~~~14MAH160~Keynote Cap~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton/Comfort Mesh~~~AH160.jpg~~~~Navy-White-Gold, Black-White-Royal~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.06~50~10.90~100~10.00~250~9.44~~~~~~~~~~~75.00~~~~~~~~~~~~~
376~~Headwear Stock Grace Collection Products Catalogue V51~~~~14MAH165~Visor~~~~Caps & Hats | Caps~~~NO~~~~Brushed Cotton~~~AH165.jpg~~~~Black, Navy, Red, White, Black-Red, Navy-White, Royal-White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~11.25~50~9.08~100~8.56~250~7.74~~~~~~~~~~~75.00~~~~~~~~~~~~~
377~~Headwear Stock Grace Collection Products Catalogue V52~~~~14MAH168~Visor~~~~Caps & Hats | Caps~~~NO~~~~Mesh Knit~~~AH168.jpg~~~~Black-White-Dark Grey, Navy-White-Dark Grey, White-Hot Pink-Pink~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.49~50~11.33~100~10.42~250~9.84~~~~~~~~~~~75.00~~~~~~~~~~~~~
378~~Headwear Stock Grace Collection Products Catalogue V53~~~~14MAH178~PQ Mesh Fitted Cap~~~~Caps & Hats | Caps~~~NO~~~~PQ Mesh~~~AH178.jpg~~~~Black, Navy, White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~14.53~50~12.37~100~11.42~250~10.81~~~~~~~~~~~75.00~~~~~~~~~~~~~
379~~Headwear Stock Grace Collection Products Catalogue V54~~~~14MAH180~Volcano Cap~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH180.jpg~~~~Black-Yellow-Red~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~14.53~50~12.37~100~11.42~250~10.81~~~~~~~~~~~75.00~~~~~~~~~~~~~
380~~Headwear Stock Grace Collection Products Catalogue V55~~~~14MAH181~Nordic~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH181.jpg~~~~White-Black-Red, Black-White-Royal, Bottle-White-Aussie Gold, Navy-White-Red,  Royal-White-Gold~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.58~50~11.42~100~10.50~250~9.92~~~~~~~~~~~75.00~~~~~~~~~~~~~
381~~Headwear Stock Grace Collection Products Catalogue V56~~~~14MAH182~Vertek Cap~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH182_A.jpg, AH182_B.jpg~~~~Aussie Gold-Bottle, Black-Red, Black-Aussie Gold, Bottle-Aussie Gold, Dark Charcoal-Dark Grey, Dark Grey-Dark Charcoal, Emerald Green-Navy, Jade-White, Maroon-Aussie Gold, Navy-White, Navy-Red, Olive-Lime, Purple-White, Royal-White, Sky-Navy, White-Navy, Red-White, Musk-White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.28~50~10.12~100~9.25~250~8.71~~~~~~~~~~~75.00~~~~~~~~~~~~~
