category,sc1,sc2,sku,serial_number,item_description,size,volume,unit,packaging,color,source1,retail_price,selling_price,qty,offer,Image
Plastic,Wrap,,FPCF4515JU,FPCF4515JU,Cling Film 45 x 1500 Jumbo ,45 cm x 1500 m,,CTN,1 roll,N/A,UAE,10,9,100,1,
Plastic,Wrap,,FPCF30EC,FPCF30EC,Cling Film 30 cm,30 cm,,CTN,6 rolls,N/A,UAE,10,9,100,1,
Plastic,Wrap,,FPCF45EC,FPCF45EC,Cling Film 45 cm,45 cm,,CTN,6 rolls,N/A,UAE,10,9,100,1,
Plastic,Dispenser,,FPCFWM,FPCFWM,Cling Film Wrapping Machine,,,CTN,1 pc,N/A,UAE,10,9,100,1,
Plastic,Straw,,FPPFS6,FPPFS6,"Flexible Straw, 6 mm",,6 mm x 240 mm,CTN,500 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Plastic,Straw,,FPPFS6W,FPPFS6W,"Flexible Straw 6 mm, Wrapped",,6 mm x 240 mm,CTN,500 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Plastic,Straw,,FPPS7,FPPS7,"Flexible Straw, 7 mm",,7 mm x 240 mm,CTN,500 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Plastic,Straw,,FPPS7W,FPPS7W,"Flexible Straw 7 mm, Wrapped",,7 mm x 240 mm,CTN,500 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Plastic,Straw,,FPS8,FPS8," Straw, 8 mm",,8 mm x 240 mm,CTN,500 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Plastic,Straw,,FPS8W,FPS8W,"Straw 8 mm, Wrapped",,8 mm x 240 mm,CTN,500 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Plastic,Straw,,FPSS8M,FPSS8M,Spoon Straw 8 mm (Mixed),,8 mm x 240 mm,CTN,250 pcs x 20 pkts,Mixed,UAE,10,9,100,1,
Plastic,Straw,,FPSS8PR,FPSS8PR,"Spoon Straw 8 mm (Pink,Red)",,8 mm x 240 mm,CTN,250 pcs x 20 pkts,"Pink,Red",UAE,10,9,100,1,
Plastic,Straw,,FPS12B,FPS12B,"Straw 12 mm, Black",,12 mm x 240 mm,CTN,100 pcs x 24 pkts,Black,UAE,10,9,100,1,
Plastic,Straw,,FP12C,FP12C,"Straw 12 mm, Clear",,12 mm x 240 mm,CTN,100 pcs x 24 pkts,Clear,UAE,10,9,100,1,
Plastic,Straw,,FP12MC,FP12MC,"Straw 12 mm, Mix Color",,12 mm x 240 mm,CTN,100 pcs x 24 pkts,Mix Color,UAE,10,9,100,1,
Plastic,Straw,,FP12MW,FP12MW,"Straw 12 mm, Milky White",,12 mm x 240 mm,CTN,100 pcs x 24 pkts,Milky White,UAE,10,9,100,1,
Plastic,Cup,,FPPC4B,FPPC4B,"Plastic Cup 4 oz, Brown (PS)",,4 oz,CTN,2000 pcs,Brown,UAE,10,9,100,1,
Plastic,Cup,,FPPC5W,FPPC5W,"Plastic Cup 5 oz, White",,5 oz,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Cup,,FPPC6W,FPPC6W,"Plastic Cup 6 oz, White",,6 oz,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Cup,,FPPC7W,FPPC7W,"Plastic Cup 7 oz, White",,7 oz,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Cup,,FPPC6C,FPPC6C,"Plastic Cup 6 oz, Clear",,6 oz,CTN,1000 pcs,Clear,UAE,10,9,100,1,
Plastic,Cup,,FPPC7C,FPPC7C,"Plastic Cup 7 oz, Clear",,7 oz,CTN,1000 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPRC60I,FPRC60I,Round Container 60ml + Lid,,60 ml,CTN,1000 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPOC100I,FPOC100I,Round Container 100ml + Lid,,100 ml,CTN,1000 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPRC250I,FPRC250I,Round Container 250ml + Lid,,250 ml,CTN,500 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPRC450I,FPRC450I,Round Container 450ml + Lid,,425 ml,CTN,500 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPRC525I,FPRC525I,Round Container 525ml + Lid,,525 ml,CTN,500 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPRPPC900I,FPRPPC900I,Round PP Container 900 ml + Lid,,900 ml,CTN,500 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPHDDPPC32,FPHDDPPC32,HD Deep PP Container 32 oz + Lid,,32 oz,CTN,250 sets,Clear,UAE,10,9,100,1,
Plastic,Container,,FPRC500I,FPRC500I,Rect. Container 500 ml + Lid,,500 ml,CTN,500 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPRC650I,FPRC650I,Rect. Container 650 ml + Lid,,650 ml,CTN,500 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPRC750I,FPRC750I,Rect. Container 750 ml + Lid,,750 ml,CTN,500 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPR1000I,FPR1000I,Rect. Container 1000 ml + Lid,,1000 ml,CTN,500 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPR1500L,FPR1500L,Rect. Container 1500 ml + Lid,,1500 ml,CTN,250 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPF600,FPF600,Food Container 600 cc,,600 ml,CTN,500 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPPPB259,FPPPB259,PP Bowl 250 cc,,250 cc ,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPPPB350,FPPPB350,PP Bowl 350 cc,,350 cc,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPPPB400,FPPPB400,PP Bowl 400 cc,,400 cc,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPPPB500,FPPPB500,PP Bowl 500 cc,,500 cc,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Lid,,FPPPI,FPPPI,PP Lids,,Common,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPPPB225W,FPPPB225W,PP Bowl 225 cc White,,225 cc,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPPPB225C,FPPPB225C,PP Bowl 225 cc Clear,,225 cc,CTN,1000 pcs,Clear,UAE,10,9,100,1,
Plastic,Container,,FPPSB250,FPPSB250,PS Bowl 250 cc,,250 cc ,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPPB350,FPPB350,PS Bowl 350 cc,,350 cc,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPPB400,FPPB400,PS Bowl 400 cc,,400 cc,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPPB500,FPPB500,PS Bowl 500 cc,,500 cc,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Lid,,FPPI,FPPI,PS Lids,,Common,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPPB30I,FPPB30I,Bowl 30 cc + Lid (Garlic Cup),,30 cc,CTN,2000 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPP80I,FPP80I,Bowl 80 cc + Lid,,80 cc,CTN,1500 pcs,White,UAE,10,9,100,1,
Plastic,Container,,FPPB100I,FPPB100I,Bowl 100 cc + Lid,,100 cc,CTN,1500 pcs,White,UAE,10,9,100,1,
Plastic,Bowl,,FPICB8,FPICB8,Ice Cream Bowl 8 oz,,8 oz,CTN,1000 pcs,White,UAE,10,9,100,1,
Plastic,Bowl,,FPICB12,FPICB12,Ice Cream Bowl 12 oz,,12 oz,CTN,500 pcs,White,UAE,10,9,100,1,
Plastic,Bowl,,FPICCB5,FPICCB5,Ice Cream Colored Bowl 5 oz,,5 oz,CTN,25 pcs x 40 pkts,Colored,UAE,10,9,100,1,
Plastic,Bowl,,FPICCB12,FPICCB12,Ice Cream Colored Bowl 12 oz,,12 oz,CTN,25 pcs x 40 pkts,Colored,UAE,10,9,100,1,
Plastic,Plate,,FPPRCP18,FPPRCP18,Round Crystal Plate 18 cm,18 cm,,CTN,10 Kg,Clear,UAE,10,9,100,1,
Plastic,Plate,,FPPRCP21,FPPRCP21,Round Crystal Plate 21 cm,21 cm,,CTN,10 Kg,Clear,UAE,10,9,100,1,
Plastic,Plate,,FPPRCP24,FPPRCP24,Round Crystal Plate 24 cm,24 cm,,CTN,10 Kg,Clear,UAE,10,9,100,1,
Plastic,Plate,,FPPRCP27,FPPRCP27,Round Crystal Plate 27 cm,27 cm,,CTN,10 Kg,Clear,UAE,10,9,100,1,
Plastic,Plate,,FPPRCP30,FPPRCP30,Round Crystal Plate 30 cm,30 cm,,CTN,10 Kg,Clear,UAE,10,9,100,1,
Plastic,Plate,,FPPRCP33,FPPRCP33,Round Crystal Plate 33 cm,33 cm,,CTN,10 Kg,Clear,UAE,10,9,100,1,
Plastic,Plate,,FPPRCP36,FPPRCP36,Round Crystal Plate 36 cm,36 cm,,CTN,10 Kg,Clear,UAE,10,9,100,1,
Plastic,Plate,,FPRP7,FPRP7,"Round Plate 7""","7""",178 mm,Pkt.,500 pcs,White,UAE,10,9,100,1,
Plastic,Plate,,FPRP9,FPRP9,"Round Plate 9""","9""",228 mm,Pkt.,500 pcs,White,UAE,10,9,100,1,
Plastic,Plate,,FPRP10,FPRP10,"Round Plate 10""","10""",254 mm,Pkt.,500 pcs,White,UAE,10,9,100,1,
Plastic,Plate,,FP3CO10,FP3CO10,"Round Plate 10"" 3 Comp.","10""",254 mm,Pkt.,500 pcs,White,UAE,10,9,100,1,
Plastic,Plate,,FRCRP7,FRCRP7,"Colored Round Plate 7""","7""",178 mm,Pkt.,500 pcs,Colored,UAE,10,9,100,1,
Plastic,Plate,,FPCRP9,FPCRP9,"Colored Round Plate 9""","9""",228 mm,Pkt.,500 pcs,Colored,UAE,10,9,100,1,
Plastic,Plate,,FPCRP10,FPCRP10,"Colored Round Plate 10""","10""",254 mm,Pkt.,500 pcs,Colored,UAE,10,9,100,1,
Plastic,Plate,,FP3COCRP10,FP3COCRP10,"Colored Round Plate 10"" 3 Comp.","10""",254 mm,Pkt.,500 pcs,Colored,UAE,10,9,100,1,
Plastic,Tray,,FPWRTN1,FPWRTN1,"Rectangular Tray, No :1",,160x113x20mm,Bndl.,10 Kg / Bndl,White,UAE,10,9,100,1,
Plastic,Tray,,FPWRTN2,FPWRTN2,"Rectangular Tray, No :2",,191x133x22mm,Bndl.,10 Kg / Bndl,White,UAE,10,9,100,1,
Plastic,Tray,,FPWRTN3,FPWRTN3,"Rectangular Tray, No :3",,225x161x23mm,Bndl.,10 Kg / Bndl,White,UAE,10,9,100,1,
Plastic,Tray,,FPWRTN4,FPWRTN4,"Rectangular Tray, No :4",,268x189x28mm,Bndl.,10 Kg / Bndl,White,UAE,10,9,100,1,
Plastic,Tray,,FPWRTN5,FPWRTN5,"Rectangular Tray, No :5",,330x211x30mm,Bndl.,10 Kg / Bndl,White,UAE,10,9,100,1,
Plastic,Tray,,FPOTN7,FPOTN7,"Oval Tray, No :7",,400x231x43mm,Bndl.,10 Kg / Bndl,White,UAE,10,9,100,1,
Foam,Plate,,FPFPH07,FPFPH07,"Foam Plate 7""","7""",178 mm,CTN,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Plate,,FPFPH09,FPFPH09,"Foam Plate 9""","9""",228 mm,CTN,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Plate,,FPFPH10,FPFPH10,"Foam Plate 10""","10""",254 mm,CTN,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Plate,,FPFPH12,FPFPH12,"Foam Plate 12""","12""",305 mm,CTN,1x480  Pcs,White,UAE,10,9,100,1,
Foam,Plate,,FPF3CPH10,FPF3CPH10,"Foam Plate 10"" 3 Comp.","10""",254 mm,CTN,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Plate,,FPF4CPH12O,FPF4CPH12O,"Foam Plate 12"" 4 Comp. Round","12""",305 mm,CTN,1x480  Pcs,White,UAE,10,9,100,1,
Foam,Plate,,FPF4CPH12R,FPF4CPH12R,"Foam Plate 12"" 4 Comp. Rect","12""",,CTN,1x480  Pcs,White,UAE,10,9,100,1,
Foam,Cup,,FPFCH06,FPFCH06,Foam Cup 6Oz (180ml),"6Oz
(180ml)",440x560mm,CTN,25Pcs x 40pkts,White,UAE,10,9,100,1,
Foam,Cup,,FPFCH08,FPFCH08,Foam Cup 8Oz (240ml),"8Oz
(240ml)",,CTN,25Pcs x 40pkts,White,UAE,10,9,100,1,
Foam,Cup,,FPFCH10,FPFCH10,Foam Cup 10Oz (300ml),"10Oz
(300ml)",250x350 mm,CTN,25Pcs x 40pkts,White,UAE,10,9,100,1,
Foam,Cup,,FPFCH12,FPFCH12,Foam Cup 12Oz (360ml),"12Oz
(360ml)",100x190mm,CTN,25Pcs x 40pkts,White,UAE,10,9,100,1,
Foam,Cup,,FPFCH14,FPFCH14,Foam Cup 14Oz (420ml),"14Oz
(420ml)",120x250mm,CTN,25Pcs x 40pkts,White,UAE,10,9,100,1,
Foam,Cup,,FPFCH16,FPFCH16,Foam Cup 16Oz (480ml),"16Oz
(480ml)",180x210mm,CTN,25Pcs x 40pkts,White,UAE,10,9,100,1,
Foam,Lid,,FPFCIH06,FPFCIH06,Lid for Foam Cup 6Oz (180ml),"6Oz
(180ml)",,CTN,100pcs x 10pkts,White,UAE,10,9,100,1,
Foam,Lid,,FPFCIH10,FPFCIH10,Lid for Foam Cup 10Oz (300ml),"10Oz
(300ml)",,CTN,100pcs x 10pkts,White,UAE,10,9,100,1,
Foam,Lid,,FPFCIH12,FPFCIH12,Lid for Foam Cup 12Oz (360ml),"12Oz
(360ml)",,CTN,100pcs x 10pkts,White,UAE,10,9,100,1,
Foam,Lid,,FPFCIH14,FPFCIH14,Lid for Foam Cup 14Oz (420ml),"14Oz
(420ml)",,CTN,100pcs x 10pkts,White,UAE,10,9,100,1,
Foam,Lid,,FPFCIH16,FPFCIH16,Lid for Foam Cup 16Oz (480ml),"16Oz
(480ml)",,CTN,100pcs x 10pkts,White,UAE,10,9,100,1,
Foam,Tray,,FPFTHS0,FPFTHS0,Foam Tray White  S0,,130x97x18mm,PKT,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Tray,,FPFTHS1,FPFTHS1,Foam Tray White S1,,165x110x20mm,PKT,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Tray,,FPFTHPT1,FPFTHPT1,Foam Tray White PT1,,167x129x25mm,PKT,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Tray,,FPFTHM2,FPFTHM2,Foam Tray White M2,,216x156x18mm,PKT,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Tray,,FPFTHM3,FPFTHM3,Foam Tray White M3,,220x132x17mm,PKT,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Tray,,FPFTHM13,FPFTHM13,Foam Tray White M13,,216x152x20mm,PKT,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Tray,,FPFTHM14,FPFTHM14,Foam Tray White M14,,215x178x20mm,PKT,1x250  Pcs,White,UAE,10,9,100,1,
Foam,Tray,,FPFTHJB2,FPFTHJB2,Foam Tray White JB2,,320x235x40mm,PKT,1x100  Pcs,White,UAE,10,9,100,1,
Foam,Tray,,FPFTHD18,FPFTHD18,Foam Tray White D18,,265x189x20mm,PKT,1x250  Pcs,White,UAE,10,9,100,1,
Foam,Tray,,FPFTHPT5,FPFTHPT5,Foam Tray White PT5 Poultry,,216x156x18mm,PKT,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Tray,,FPFYBD18,FPFYBD18,Foam Tray Black D18,,265x189x20mm,PKT,1x250  Pcs,Black,UAE,10,9,100,1,
Foam,Tray,,FPFTBM13,FPFTBM13,Foam Tray Black M13,,216x152x20mm,PKT,1x500  Pcs,Black,UAE,10,9,100,1,
Foam,Tray,,FPFTBM3,FPFTBM3,Foam Tray Black M3,,220x132x17mm,PKT,1x500  Pcs,Black,UAE,10,9,100,1,
Foam,Tray,,FPFAMTHM13,FPFAMTHM13,Absorbent Meat Tray M13,,216x152x20mm,PKT,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Tray,,FPFAMTHD18,FPFAMTHD18,Absorbent Meat Tray 18D,,265x189x20,PKT,1x250  Pcs,White,UAE,10,9,100,1,
Foam,Pad,,FPFSPH95160,FPFSPH95160,Meat Soaker Pad 95x160,,95x160mm,PKT,1x3000  Pcs,White,UAE,10,9,100,1,
Foam,Pad,,FPFSPH36,FPFSPH36,"Meat Soaker Pad (3""x6"")",,3x6inch,PKT,1x3000  Pcs,White,UAE,10,9,100,1,
Foam,Box,,FPFBBH5,FPFBBH5,"Burger Box 5"" White",,127x127x68mm,PKT,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Box,,FPFBBH6,FPFBBH6,"Burger Box 6"" White",,152x140x76mm,PKT,1x500  Pcs,White,UAE,10,9,100,1,
Foam,Box,,FPFBBD6,FPFBBD6,"Foam Burger Box 6"" Red",,152x140x76mm,PKT,1x500  Pcs,Red,UAE,10,9,100,1,
Foam,Box,,FPFBBG6,FPFBBG6,"Foam Burger Box 6"" Green",,152x140x76mm,PKT,1x500  Pcs,Green,UAE,10,9,100,1,
Foam,Box,,FPFBBU6,FPFBBU6,"Foam Burger Box 6"" Blue",,152x140x76mm,PKT,1x500  Pcs,Blue,UAE,10,9,100,1,
Foam,Box,,FPFBBY6,FPFBBY6,"Foam Burger Box 6"" Yellow",,152x140x76mm,PKT,1x500  Pcs,Yellow,UAE,10,9,100,1,
Foam,Box,,FPFLB1,FPFLB1,Lunch box Hinged Lid Small (LB1),,185x140x80mm,PKT,1x100  Pcs,White,UAE,10,9,100,1,
Foam,Box,,FPFLB2,FPFLB2,Lunch box Hinged Lid Plain (LB2),,240x200x90mm,PKT,1x100  Pcs,White,UAE,10,9,100,1,
Foam,Box,,FPFLB23C,FPFLB23C,Lunch box Hinged Lid 3 Comp (LB23C),,240x200x90mm,PKT,1x100  Pcs,White,UAE,10,9,100,1,
Foam,Box,,FPFBQBH,FPFBQBH,Foam Barbeque Box,,235x195x52mm,PKT,1x125  Pcs,White,UAE,10,9,100,1,
Foam,Box,,FPFBUBH7,FPFBUBH7,"Buguette Box 7""","7""",220x92x65mm,PKT,1x250  Pcs,White,UAE,10,9,100,1,
Foam,Box,,FPFPBH9,FPFPBH9,"Foam Pizza Box 9""","9""",vol. unidentified,PKT,1x100  Pcs,White,UAE,10,9,100,1,
Foam,Bowl,,FPFBIH08,FPFBIH08,Foam Bowl 8Oz + Lid,8Oz ,97x57mm,CTN,1x1000  Pcs,White,UAE,10,9,100,1,
Foam,Bowl,,FPFBDIH08,FPFBDIH08,Foam Bowl 8Oz Deep,8Oz,120x40mm,CTN,1x1000  Pcs,White,UAE,10,9,100,1,
Foam,Bowl,,FPFBDIH12,FPFBDIH12,Foam Bowl 12oz Deep,12Oz ,141x42mm,CTN,1x500  Pcs,White,UAE,10,9,100,1,
Wooden,Cutlery,Spoon,FPWS,FPWS,Wooden Spoon ,,,CTN,100 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Fork,FPWF,FPWF,Wooden Fork,,,CTN,100 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Knife,FPWK,FPWK,Wooden Knife,,,CTN,100 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Spoon,FPWICS,FPWICS,Wooden Ice cream Spoon,,,CTN,100 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,,FPFP,FPFP,Fruit Pick,,,CTN,100 pcs x 50 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Skewer,FPFS9,FPFS9,Flag Skewer 9,9 cm,,CTN,200 pcs x 10 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Skewer,FPFS15,FPFS15,Flag Skewer 15,15 cm,,CTN,200 pcs x 10 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Skewer,FPKS10,FPKS10,Knotted Skewer 10,10 cm,,CTN,100 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Skewer,FPKS15,FPKS15,Knotted Skewer 15,15 cm,,CTN,100 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Skewer,FPWBRS12,FPWBRS12,Bamboo Ring Skewer 12 ,12cm,,CTN,100 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Stirrer,FPWCS14,FPWCS14,Wooden Coffee Stirrer 14,14 cm ,,CTN,1000 pcs x 10 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Stirrer,FPWCS17,FPWCS17,Wooden Coffee Stirrer 17,17.6 cm,,CTN,1000 pcs x 10 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Stirrer,FPWCS19,FPWCS19,Wooden Coffee Stirrer 19,19 cm,,CTN,1000 pcs x 10 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Stirrer,FPWCSW14,FPWCSW14,Wooden Coffee Stirrer (Wrapped) 14,14 cm ,,CTN,1000 pcs x 5 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Stirrer,FPWCSW19,FPWCSW19,Wooden Coffee Stirrer (Wrapped) 19,19 cm ,,CTN,1000 pcs x 5 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Tray,FPWBTS,FPWBTS,Wooden Boat Tray Small,Small,80 x 45 mm,CTN,50 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Tray,FPWBTM,FPWBTM,Wooden Boat Tray Medium,Medium,170 x 97 mm,CTN,25 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Tray,FPWBTSL,FPWBTSL,Wooden Boat Tray Large,Large,220 x 115 mm,CTN,25 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Tray,FPWBTXL,FPWBTXL,Wooden Boat Tray X-Large,X-Large,245 x 115 mm,CTN,25 pcs x 10 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Cone,FPWCS,FPWCS,Wooden Cone Small,Small,85 x 60 mm,CTN,50 pcs x 10 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Cone,FPWCM,FPWCM,Wooden Cone Medium,Medium,125 x 85 mm,CTN,20 pcs x 25 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Cone,FPWCL,FPWCL,Wooden Cone Large,Large,180 x 130 mm,CTN,10 pcs x 25 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Skewer,FPBS6,FPBS6,"Bamboo Skewer 6""",Small,150 mm,CTN,100 pcs x 100 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Skewer,FPBS8,FPBS8,"Bamboo Skewer 8""",Medium,200 mm,CTN,100 pcs x 100 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Skewer,FPBS10,FPBS10,"Bamboo Skewer 10""",Large,250 mm,CTN,100 pcs x 100 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Skewer,FPBS12,FPBS12,"Bamboo Skewer 12""",X-Large,300 mm,CTN,100 pcs x 100 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Pick,FPWPTP,FPWPTP,Wooden Palm Tree Picks ,,15 cm,CTN,100 pcs,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Pick,FPWFP,FPWFP,Wooden Frill Picks,,10 cm,CTN,1000 pcs x 10 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,Chopstick,FPWBCSW,FPWBCSW,Bamboo Chopsticks Wrapped,,24 cm,CTN,100 pcs x 20 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,,FPWTPW,FPWTPW,ToothPick Wrapped,,,CTN,1000 pcs x 12 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,,FPWMTPW,FPWMTPW,Wrapped Mint ToothPick,,,CTN,1000 pcs x 12 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,,FPWDETPR,FPWDETPR,Double End ToothPick Round,,,CTN,400 pcs x 144 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,,FPMTP,FPMTP,Mint ToothPick,,,CTN,400 pcs x 144 pkts,N/A,UAE,10,9,100,1,
Wooden,Cutlery,,FPCTU,FPCTU,Cocktail Umbrella,,,CTN,144 pcs x 1 pkt,N/A,UAE,10,9,100,1,
Hygiene,Gloves,,FPVGSP,FPVGSP,Vinyl Gloves Small,Small,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPVGMP,FPVGMP,Vinyl Gloves Medium,Medium,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPVGLP,FPVGLP,Vinyl Gloves Large,Large,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPVGXLP,FPVGXLP,Vinyl Gloves X-Large,X-Large,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPBVGSP,FPBVGSP,Blue Vinyl Gloves Small,Small,,CTN,100pcs x 10pkts,Blue,UAE,10,9,100,1,
Hygiene,Gloves,,FPBVGMP,FPBVGMP,Blue Vinyl Gloves Medium,Medium,,CTN,100pcs x 10pkts,Blue,UAE,10,9,100,1,
Hygiene,Gloves,,FPBVGLP,FPBVGLP,Blue Vinyl Gloves Large,Large,,CTN,100pcs x 10pkts,Blue,UAE,10,9,100,1,
Hygiene,Gloves,,FPVGSPF,FPVGSPF,Powder Free Vinyl Gloves Small,Small,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPVGMPF,FPVGMPF,Powder Free Vinyl Gloves Medium ,Medium,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPVGLPF,FPVGLPF,Powder Free Vinyl Gloves Large,Large,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPVGXLPF,FPVGXLPF,Powder Free Vinyl Gloves X-large,X-Large,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPBVGXSPF,FPBVGXSPF,Blue Powder Free Vinyl Gloves Small,Small,,CTN,100pcs x 10pkts,Blue,UAE,10,9,100,1,
Hygiene,Gloves,,FPBVGXMPF,FPBVGXMPF,Blue Powder free Vinyl Gloves Medium,Medium,,CTN,100pcs x 10pkts,Blue,UAE,10,9,100,1,
Hygiene,Gloves,,FPBVGXLPF,FPBVGXLPF,Blue Powder Free Vinyl Gloves Large,Large,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPLGSC,FPLGSC,Latex Gloves Small,Small,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPLGMC,FPLGMC,Latex Gloves Medium,Medium,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPLGLC,FPLGLC,Latex Gloves Large,Large,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPLGXLC,FPLGXLC,Latex Gloves X-Large,X-Large,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPPFLDSC,FPPFLDSC,Powder Free Latex Gloves Small,Small,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
Hygiene,Gloves,,FPPFLDMC,FPPFLDMC,Powder Free LateX Gloves Medium ,Medium,,CTN,100pcs x 10pkts,Cream,UAE,10,9,100,1,
